Statement,Label 
Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,True
Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists -- just the pillars where the boardwalk used to be.,False
"Says Chris Christie fired 6,000 teachers.",True
Says he started the Pacur plastics manufacturing company he owns.,True
Says the largest tax increase in American history is set to occur on January 1st unless President Obama and Congress can come to an agreement.,True
On public financing of his campaign.,False
"Despite raising taxes on the wealthy and hiking the minimum wage, Minnesota is creating jobs at a record pace, unemployment is at a historic low, median income is skyrocketing, and (the) state has a billion-dollar surplus.",True
"As a result of welfare reform, poverty levels went down to the lowest level ever for ... African-American children.",True
Members of Congress did not have three days to read the bill when the stimulus was rushed into law.,True
We have the lowest percentage of Americans working today of any year since 1977.,True
Says Donald Trump said a woman should be punished for exercising her right to choose.,True
Says he has sued the Obama administration 25 times,True
Says Christopher Little has a history of working against environmental protection by defending the worst types of corporate polluters,False
"If Austin voters reject Proposition 1, a completely new City-run criminal background check process will cost millions in processing fees, additional staff, and bureaucracy with taxpayers getting the bill.",False
Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election.,False
Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,False
Says the federal government tells health insurance companies how much money theyre allowed to keep of what they receive in revenues -- 15 percent.,True
Donald Trump says all Mexicans are rapists.,False
Mitt Romney said we should let foreclosures hit the bottom.,True
Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.,False
"Since 2007, Texas has gained 440,000 people while Maryland has lost 20,000.",True
An 11-year-old girl was investigated by the FBI and had to pay a $500 federal criminal fine because she found an injured woodpecker and put it in a cage to make sure that the bird was OK.,False
"Democrats already agreed to a deal that Republicans wanted, that Eric Cantor said would be a win",True
Says a bill requiring ultrasounds before abortions was supported by Republicans and Democrats.,True
More people now die in Wisconsin from drug overdoses than car crashes,True
"Every year tobacco kills more Americans than did World War II more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.",True
A new bill was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt.,False
"Shelby County donated Im sorry, gave 44 schools to the city of Memphis.",True
Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,True
"In every ethics case that has resulted in a formal sanction, theres been an investigative subcommittee thats been established first.",True
Says Bill Nelson voted 98 percent of the time with Barack Obama.,True
"Thanks to our reforms, the average family will have an extra $322 to spend.",True
"This generation, on average, is starting their careers, if theyve been to a four-year college, with just under $30,000 in debt.",True
There is no reason to allocate 60 percent of bridge space to satisfy two percent of all travelers.,True
The Senate immigration bill unleashes a massive increase in overall immigration. Were talking about a population increase under the Senate bill of over 70 million people in 20 years.,False
Says Rick Santorum funded Planned Parenthood.,True
Says President Obama has waived the work requirement for welfare.,False
"Says Bernie Sanders health care plan would empower Republicangovernors to take away Medicaid,to take away health insurance for low-income and middle-income working Americans.",False
Says theres no proven instance where hydraulic fracking has polluted groundwater.,True
Seven of the 10 school districts with the lowest graduation rate for African-American boys in the country are in Florida.,True
Illegal immigrants currently occupy 8 million jobs,True
"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",True
Americas wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.,True
It was under Barack Obama and Hillary Clinton that changed the rules of engagement that probably cost (Capt. Humayun Khans) life.,False
"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted.",True
I don't have lobbyists running my campaign.,False
"Boccieri voted to spend a billion dollars an hour, every hour, for his first 50 days in office",False
Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive.,True
"Under Barack Obama and the big government economy, the median wage for women has dropped $733.",False
The Children's Defense Fund rated McCain as the worst senator in Congress for children.,True
"In last weeks debate, Bernie questioned Hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent, mind you: 0.2 percent.",True
"Karen Handel would have felt like it was OK to go in and abort Sarah Palins son Trig, who has Down syndrome.",False
"Before Act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. After the act, its still 22 percent higher.",False
Says some in Congress are trying to create a separate government for those with a drop of Native Hawaiian blood.,True
Says the Wisconsin Republican Party tweeted Happy International Womens Day! You ladies should get paid less and not be able to make health care decisions.,False
"I fought hard for that (state Senate) seat. I only lost by four points. I raised over $700,000.",False
"Under last years health care reform, a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.",False
Floridas economy became a bad economy ... because of a huge spike in oil prices in the summer of 2008.,False
"We had 2 percent of the global market (for advanced batteries) when he (Obama) started. We now have 16 percent, headed to 40 percent by 2015.",True
One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.,True
Emory University students were provided counseling after someone wrote Trump 2016 in chalk on campus.,False
Democratic candidate Jeff Greene ran for Congress as a California Republican.,True
"More than 250 (voter registration) groups, ranging across the entire political spectrum, have filed with the state and are registering voters right now.",True
USA is #1 in gun violence.,True
The Republican-controlled Wisconsin Assembly approved only one out of 376 amendments offered by Assembly Democrats in 2011.,True
More women were killed by their husbands or boyfriends since Sept. 11 than all the Americans who were killed by 9/11 or in Afghanistan and Iraq.,True
"As Florida secretary of state, Kurt Browning allowed 1,800 illegal voters to register in Florida.",False
"Says a new state report confirms that red-light cameras lead to more accidents, more injuries and greater cost.",True
"John McCain ""voted against the Bush tax cuts, both times.""",True
"California gubernatorial candidate Steve Poizner, a Republican, ""gave $10,000 to Al Gore's recount"" effort in 2000.",True
The Affordable Care Act is bringing the cost of health care in our country down.,True
"Todd Staples recently tried to woo his supporters and right-wing base by suggesting the Agriculture Commission cut programs intended to feed the elderly and disabled, many of whom are veterans.",False
Says he holds the record for most appearances on Meet the Press.,True
"Paul Ryans Medicare plan could raise future retirees costs more than $6,000.",True
The Medicaid expansion is going to cost Florida $19 billion a year,False
"Embryonic stem cell research is at a dead end, with no one good example of a successful treatment.",False
"Tennessee students now cover about 67 percent of the cost of their education at public universities, and some 60 percent at community colleges.",True
"Says in Katrina, they approved $60 billion within 10 days of the storm on a voice vote",True
There are only about 10 people in the United States Senate who have any real business experience.,True
"Thanks to the Trans-Pacific Partnership, Vietnam is drafting and presenting unprecedented labor reforms, changing their Constitution to recognize worker organizations in Vietnam for the first time.",True
President Obama . . . wants to mandate circumcision.,False
Says his average federal tax rate was 36 percent.,True
A recent report from the presidents deficit commission was completely empty on controlling health care costs.,False
Says the first word spoken from the moon was Houston.,False
Says Arkansas Republican Rep. Tom Cotton voted to provide Congress with taxpayer-funded health care for life.,False
The Russians didnt wear uniforms when they came in to Ukraine.,True
Joe Biden is the only candidate with a plan to get us out of Iraq and keep us out.,True
The fiscal cliff deal increased spending.,True
There are more young black males involved in the criminal justice system than there are in higher education.,False
On torture.,True
"Says U.S. Sen. Ron Johnson opposes faster broadband internet in small towns and got nearly $90,000 in campaign contributions from the telecom special interests.",True
Ive been outspent by my opponents every time Ive run for U.S. Senate.,False
"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.",True
The poorest counties in the US are in Appalachia and happen to be more than 90 percent white,True
Says wrestling was a favorite sport of Abraham Lincoln.,True
"In California, the windmills are killing hundreds and hundreds of eagles.",False
President Obama and liberal former DNC Chairman Tim Kaines $787 billion stimulus failed to create jobs.,False
Says the Democrats told the Catholic Church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs,False
"In Florida, we have the lowest in-state tuition of any state.",False
A new poll shows 62 percent support the president's plan to reform health care That means  letting you choose between keeping the private insurance you have and a public health insurance plan,False
Says the U.S. Attorneys Office said that neither I nor my campaign had any idea what was going on regarding my fathers illegal campaign contributions. And thats why they closed this case.,True
Says Mitt Romney would deny gay people the right to adopt children.,False
"Currently, it takes up to 25 years to obtain U.S. citizenship legally but the Senate bill would allow immigrants who came to the United States illegally to obtain citizenship in just 13 years.",True
Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U.S.-Mexico border.,True
"Four percent of American citizens are black males, but they are 35 percent of murder victims.",True
Unemployment has been on the rise throughout Wisconsin as Paul Ryan stepped up his advocacy of immigration increases.,False
"Americans spend 100-million hours a year filling out these forms (FAFSA). That is the equivalent of 55,500 full-time jobs.",True
There is no planned air-conditioned restaurant out on the Lens.,True
What the District of Columbia was trying to do(with its handgun ban) was to protect toddlers from guns.,True
"Across the country, $174 billion of the Recovery Act have been committed in its first 130 days.",True
Says the oil industry subsidies that President Barack Obama is attacking dont exist,False
"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.",True
"Republican candidate for governor Allan Fung donated to Democrats like Congressman David Cicilline, disgraced (House) speaker Gordon Fox and even Mr. Obamacare, Harry Reid.",True
Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition.,True
"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.",True
"Amendment 2 will put almost 2,000 pot shops in Florida ... more pot shops than Walmart and Walgreens combined.",True
There is a Republican plan to end Medicare.,False
"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",True
"John McCain said ""he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.""",False
Virginia now is the number one exporter of (agricultural) products to Cuba. We have now jumped to number one.,True
What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,False
"Forty percent of people in this country, illegally, are overstaying visas",True
Jules Bailey was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.,False
"On allowing abortion in cases of rape or incest, I have never said that or advocated that.",False
"Says Houston is home to more doctors, more nurses, more researchers than any other place in the world.",False
"Rubio's tax swap proposal ""would have been a massive tax increase.""",False
I remain one of the poorer members of the United States Senate.,True
"The average federal employee makes $120,000 a year The average private employee makes $60,000 a year",False
The Bundy Ranch deal is all about Nevada Sen. Harry Reid using federal violence to take peoples land in his state so he can package it to re-sell it to the Chinese.,False
"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth.",True
Says 74 percent of small-business people believe that Obamacare is a bad idea.,False
"During the (housing) crisis, Catherine Cortez Masto gave a sweetheart contract worth millions to a D.C. law firm that then donated thousands to her political campaigns.",True
Nobody suffered any lasting injuries from the CIA interrogation program.,False
Nearly 25 percent of all automobile accidents are caused by texting while driving,False
"Ohio is losing over 700 family farms a year, some of them just to pay the inheritance tax.",True
More people die from medical misadventures than firearm accidents nationally and in Florida.,True
Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.,False
"Four times, I said, he (John McCain)is a hero, but you know ... people choose selective pieces.",False
There are twice as many gun shops as McDonalds in the United States.,True
The government does not need a warrant to read your old emails.,True
"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.",True
Says half the Americans dont pay any income taxes.,True
"According to Wikipedia, there are only five countries in the entire planet that are more unequal than the United States in the distribution of our wealth.",True
The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department.,True
The Greenlight Pinellas transportation plan involves a 300% tax increase.,False
Houston suffered $1.7 billion in operating losses under Mayor Bill White.,True
On hearings about automatic citizenship provision in U.S. Constitution.,True
"The Affordable Care Act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.",True
Says hesecured the highest possible bond rating for the city of Tampa.,True
Congressman Perriello voted in lock step with Nancy Pelosi 90 percent of the time.,True
"In the first round of repayments from financial institutions that received TARP money, the government has actually turned a profit.",True
"Fluoride in the water, that was originally done by the Nazis!",False
The United States is the only industrialized country that does not guarantee paid time off to care for a new child.,True
"The working tax cut created over 40,000 new jobs in just the last four years.",False
Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.,False
"When it comes to protesters in Madison, almost all are now from outside of Wisconsin.",False
About 95 percent of (Ohios) electricity comes from burning coal,True
"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",False
"We are now, for the first time ever, energy independent.",False
"If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.",True
We have the lowest percentage of Americans actually holding a job in 40 years.,True
The Department of Homeland Security is the only federal department not funded for this entire fiscal year by Congress.,True
"Because of the federal health care law, 300,000 health plans canceled in Florida.",False
Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck.,False
The federal deficit is growing,True
A real result of his term is Georgia having the lowest taxes per capita of any state.,False
Obamacare prevents (Florida) from regulating insurance.,False
Says 11 straight years of no major hurricanes striking land in the United States bores a hole right through the whole climate change argument.,False
"The DREAM Act was written by members of both parties. When it came up for a vote a year and a half ago, Republicans in Congress blocked it. The bill hadnt changed. ... The only thing that had changed was politics.",True
"Under Ted Cruzs tax plan, businesses will now have to pay 16 percent on the money they make. They will also have to pay 16 percent on the money they pay their employees.",True
"At present spending levels, only citizens of New York have a greater local debt burden than Texans",True
The national debt grew an estimated$15 billion last weekend.,True
Nearly 20% of our residents are born abroad.,True
"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",False
"The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.",True
"Said he's the only Republican candidate ""who's actually turned around a government economy.""",True
This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].,True
A United Nations working group has adopted a proposed agenda to enable member nations to disarm civilians within their borders.,False
Its been 17 years that weve had unemployment higher than the national average in Oregon.,True
Did you know US population growth is at its lowest since the Great Depression?,True
Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,False
"Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general)",False
"Says DonaldTrump got, you know, $1.8 billion worth of free media. I got, like, none.",True
Says David Prosser = Scott Walker.,True
A proposed immigration bill will bankrupt Georgia if passed.,False
Bill Nelsons vote for the Affordable Care Act cuts $500 billion from Medicare to pay for new government programs.,False
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",False
"Says Democratic challenger for his N.C. House seat raised taxes on clothing, school supplies even baby diapers!",False
"Since President Obama took office, 2 million jobs. Gone.",True
Obamacare was the Republican plan in the early 90s.,True
"In eighth grade math, weve fallen to ninth place",False
Says Hillary Clinton wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. Thats what could happen. You triple the size of our country in one week.,False
Says state Supreme Court candidate Joe Donald twice supported incumbent Justice Rebecca Bradley.,True
Obama admits he is not a citizen.,False
The Senate Republican education plan is an unfunded mandate for local school districts.,True
Millionaires working side by side with George Soros are bankrolling (John Kasichs) super PAC.,False
"San Antonio has seen 67% growth in water customers in the last 25 years, 0% more water used.",False
"In the 513 days between Trayvon dying, and todays verdict, 11,106 African-Americans have been murdered by other African-Americans.",False
"Even a 100 percent tax on millionaires would only fund four months of government operations, failing to seriously address budget deficits and debt.",True
Congress as a whole is less popular than its been since polling was invented.,True
"George Allen voted to end Pell Grants for 84,000 students.",True
"Company may close, all because government essentially says if they dont hire a lifeguard to watch their workers, they cant stay open.",True
The Capitol Police force is going so far as to use paramilitary equipment in dealing with singing protesters in Madison,False
Says legislation supported by gay rights activists would strip mother and father from future Texas birth certificates.,False
I have sent over $400 million to the border of Mexico in the form of Texas Ranger recon teams.,False
"In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers people with homicide convictions, who are here illegally.",True
We know that more than half of Hillary Clintons meetings while she was secretary of state were given to major contributors to the Clinton Foundation.,False
Obama Makes Huge Move to BAN Social Security Recipients From Owning Guns,False
"Unlike marijuana, medical cannabis oil cannot get you high.",True
"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",False
Polls showHillary Clinton wins every time with Donald Trump as her opponent.,True
Says Connie Mack voted to redefine rape as forcible rape.,True
"McCain ""voted against a bill to ban waterboarding, and then applauded President Bush for vetoing that ban.""",True
"Barack Obama supported keeping troops in Iraq, but now he wants a ""precipitous withdrawal"" regardless of ""conditions on the ground"" or ""consequences of a defeat for the United States,"" an RNC radio ad",True
Says Hillary Clinton helped get done the Childrens Health Insurance Program.,True
Says Republican US Rep Sean Duffy voted against paying our soldiers and against increasing combat pay while voting to protect his own pay,False
Scientists are questioning the original idea that man-made global warming is what is causing the climate to change. (It is) more and more being put into question.,False
Tampa Bay isleading the state in jobs creation.,False
Says Austin is the largest city in the U.S. without nonstop flights to Europe.,False
On whether President Obamas speeches to school children spread socialist ideology.,False
I never said that Muslims would be subject to profiling under his policies.,False
Hillary [Clinton] wants to raise taxes by over a trillion dollars.,True
"Among Syrian refugees and migrants coming into Europe, there look like very few women. Very few children.",False
Michelle Nunn ranks agriculture issues as the 18th most important items facing Georgia.,False
Says he has a track record of not raising taxes.,False
"Ken Hodges badly botched this investigation and, as a result, justice wasnt done in this case.",False
"To get out of the (teachers) union, you pay 85 percent of $731. Then youre out of the union, but youve got to pay it every year, also required by statute. Thats called a representation fee.",True
"Schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president.""",False
"Countries bombed: Obama 7, Bush 4",True
"If theres a government shutdown, people dont get their Social Security checks.",False
The debt-ceiling bill doesnt cut the debt. It will add about $7 trillion in new debt over the next 10 years.,False
Jane Norton supported the largest tax hike in Colorado history.,True
"I remember one of [Curt Schillings] teammates said he painted his sock, the bloody sock.",False
The health care law is accelerating our country toward bankruptcy,False
"Since Oregons prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.",True
We came out against Deepwater and everybody is now paying for [the project] in their electric bills.,False
On deporting illegal immigrants.,True
Texans spend $2.5 billion gambling in our neighboring states every year.,True
There was a recent report out that the premiums for Medicare and the payroll withholdings are only paying about half the program So it is not financially solvent,True
We have never gone a year in Virginia -- ever -- without passing a budget -- ever,False
"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to provisions incorporated in the Obamacare legislation, purposely delayed so as not to confuse the 2012 re-election campaigns.",False
Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,True
Clinton's former pastor convicted of child molestation,False
The majority of Americans are conservatives.,True
"Thanks to (Rick) Perrys bad budgeting, the (Texas) highway department has to convert some modern paved state roads back to gravel.",False
"My opponent in November of 2008 sent a missive to the White House, to President Obama-elect, and said, Heres how you need to sell cap-and-trade to the American people.",False
President Barack Obama has virtually no one in his cabinet with private-sector experience.,False
State Department officials actually directed contracts for the Haitian recovery after the earthquake to friends of the Clintons.,False
52 jobs have been saved or created in Florida's 34th Congressional District.,False
"As a percentage of our gross domestic product, the defense budget remains just 3.6 percent. This figure is low by all historical standards.",True
Says John Barrow voted with Obama 85 percent of the time.,False
"There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.",True
The fact is voter fraud is rampant.,False
"Saystheres 400,000 anchor babies born in the United States a year, which areindividuals coming to our country and having their children so their children can be U.S. citizens.",False
"On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation.",True
"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",False
Because of the Trans-Pacific Partnership weve got a country like Malaysia taking really serious efforts to crack down on human trafficking.,True
"Says that voter identification laws keep poor people from voting, minorities from voting, the elderly from voting, students from voting.",True
"By age 65, the average woman will have lost $431,000 throughout her working career was a result of the pay gap.",True
Mitt Romney said it was tragic to end the war in Iraq.,True
Says Hillary Clinton defended Syrias President Assad as a possible reformer at the start of that countrys civil war.,True
"The United States is the only major country on earth that doesnt guarantee health care to all people as a right, not a privilege.",True
Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,False
Were 48th in K-12 funding and 50th in higher education.,True
Says the acting chief of the IRS said he and the majority of IRS employees would rather stay with his current health plan than switch to Obamacare.,True
Rhode Island has the highest dropout rate in New England at twenty-three percent.,True
The Fulton County vote count will be finished by 11:30 p.m. on election night.,True
"The Hispanic population in Gwinnett and Henry counties has increased by 153 percent and 339 percent, respectively, since 2000 while Republican presidential candidates are getting a smaller percentage of the vote in those counties.",True
SaysGov. John Kasich incorrectly claimed Ohios economy was 38th in the nation when he took office. We were sixth in the nation in terms of economic job growth.,False
"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",False
Tommy Thompson wanted to implant data chips in humans.,True
She hasn't run a corner store She hasn't run a state She hasn't run a city She has never run anything,False
"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",False
"With the exception of slavery and the Chinese Exclusion Act, our laws have never barred persons from becoming citizens.",True
"One out of every four students fails to earn a high school diploma. In our major cities across America, half of our kids dont graduate.",True
The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,False
"Two months ago, Donald Trump said that ISIS was not our fight.",True
"Says Marco Rubio said that people who essentially dont agree with him, ought to leave the country, like Keith Olbermann.",True
I never supported a state income tax for Texas,False
"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down",True
Foster children are disproportionately victims of identity theft,False
A filibuster has never really been successfully used against a Supreme Court justice.,False
"In France, they have a (surveillance) program a thousandfold more invasive than the United States.",True
"Were spending millions for each individual held at Guantanamo Bay, Cuba.",True
"Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.",True
A study ranked Florida No. 1 in government corruption under Gov. Rick Scott.,False
SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug.,False
"Obama's Ten Point Plan to 'Change' The Second Amendment.Ban the manufacture, sale and possession of handguns.",False
Says Sen Elizabeth Warren lives in a $54 million mansion,False
"Of the 18 stadiums built from 2004 to 2013, 47 percent of the total cost came from public sources.",True
"Most women, including 98 percent of Catholic women, have used contraception.",True
Not one dime gets added to the deficit because of Social Security.,False
Thomas Jefferson expressed strong support for a balanced budget amendment in 1798.,True
The proposed transportation bill could be the largest tax increase in Georgia history.,True
The last Christians are about to leave Iraq.,False
92 million Americans arent working.,False
"President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.",True
"Research performed by economists has shown no consistent, positive impact on jobs, income or tax revenues arising from stadiums or sports franchises.",True
Says Donald Trump has the second-highest disapproval ratings of anyone running for president.,False
Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom.,False
"For the first time in history, (Thors) hammer is being held by a woman.",False
"Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.",False
Only one out of five of the so-called Syrian refugees who went into Europe were actually Syrian.,False
Ed Gillespie would not mention (Donald Trumps) name unless he was condemning him,False
"Right now in Georgia, nearly one in three leaving our prisons are re-convicted within three years.",True
"Says that under City Council Member Randi Shade, Austin had the highest city debt per person in Texas.",False
"Obama ""wants a windfall profits tax on oil to go along with the new taxes he also plans for coal and natural gas.""",True
Twenty-two million jobs were created during Clintons two terms but only 3 million during Bushs.,True
"For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000.",True
"Of all the illegals in America, more than half come through Arizona.",False
"Says in our gun laws were allowing domestic abusers to sidestep this ban on getting a gun. The loophole allows a convicted abuser to walk into a gun show and walk out with a gun, no questions asked.",True
He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.,True
Mayor Fung wants to punish our childrens education by removing 12 million dollars from current funding to pay for his private charter school. Your taxes would increase by between 6 and 8 percent per year.,False
"American voters remain steadfast in their support for immigration reform with a path to citizenship, with more than 70 percent who want to see reform passed this year.",True
"Says that in 2009, Jon Huntsman said that the Recovery Act wasnt large enough and as governor he asked for $14.4 billion in federal stimulus funds. Now hes saying that he never supported it.",True
"(Since 1990)every continent has seen substantial gains, with individual incomes growing by more than a third in every region of the developing world.",True
"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",True
We borrow money from the Chinese to buy oil from the Saudis.,True
The Obama White House recognizes a baby that has not been born for security purposes.,False
Says she was never a member of the Georgia Log Cabin Republicans.,False
The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.,True
Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.,True
Surveys of teens in high school reveal that knowing a classmate who sells cannabis is 90 times more common than knowing a classmate who sells alcohol.,True
Gov. Rick Perry used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.,False
"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.",True
"When my grandfather came to this country back in 1925, there were no government benefits",False
Says House Republicans tried to change the definition of rape.,False
"I was fighting against those (Republican) ideas when you were practicing law and representing your contributor, Rezko, in his slum landlord business in inner city Chicago",False
The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government.,False
"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.",True
Congress decision to spend less around the world on embassy security contributed to tragedies like Benghazi.,False
"Says the Defense Department shrink-wrapped $10.8 billion in American money, loaded it on 175 pallets and put it on a transport plane to Iraq where they passed out $100 bills and no one has any receipts.",False
"In the entire public school system in Camden last year, only three students graduated college ready.",True
Were borrowing 40 cents of every dollar we spend.,True
"In 2008, when Flint had 265 sworn officers on their police force, there were 35 murders and 91 rapes in this city. In 2010, when Flint had only 144 police officers, the murder rate climbed to 65, and rapes climbed to 229.",True
"Team Trump has accused Ted Cruz of fraud in Iowa, Texas, Colorado, Oklahoma, Louisiana, Kansas, Maine, Utah and Wisconsin.",True
On switching parties.,False
Says U.S. Senate opponent Eric Hovde supported billions in stimulus for high-speed rail and billions more to bail out banks.,True
"President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.",True
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,True
"In the past four years, (the U.S. Senate) has only passed nine out of 48 appropriation bills.",True
"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",True
ISIS is going to people showing videos of Donald Trump insulting Islam and Muslims in order to recruit more radical jihadists,False
We just fought a Republican budget that ends Medicare as we know it.,False
The 12 hottest years on record have come in the last 15 years.,True
Hollywood is #1 in Broward homicides in 2013. Thanks Chief Fernandez!,True
The United States imprisons more than any nation in the world.,True
The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,False
"Dark money spending in the 2016 election cycle is 10 times what it was at the same point in the 2012 election cycle, when it topped $308 million.",True
"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.",True
"I think with the exception of the last year or maybe the last two years, we were at 100 percent when it came to contributing to the Providence pension fund",True
"In almost every other country in the world, artists and musicians are paid when their music is played on the radio. In fact, the only countries besides the U.S. who do not have a radio-performance right are China, Iran and North Korea.",True
"You cant give a child an aspirin in school without permission. You cant do any kind of medication, but we can secretly take the child off and have an abortion.",True
Obama has proposed a 1.4% pay increase for active duty military in 2011. This is THE LOWEST SINCE 1973 ... A LOWER PAY INCREASE THAN WELFARE RECIPIENTS!!!,False
The changes to Georgias tax and fee structure is an overall tax cut.,True
"Federal officials declared that grant funds could be used only for Milwaukees streetcar project, meaning it isnt possible to redirect the money to other modes of public transportation or to our public schools.",True
Says hes the only licensed firearms dealer in America running for Congress.,True
"My ""border security efforts have led to a 60 percent decrease in border crime.""",False
