Statement,Label 
Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.,False
"Health reform will ""give every American the same opportunity"" to buy health insurance the way members of Congress do.",False
Theres pretty much no question that [the curfew ordinances] arent effective in either reducing crime or preventing harm to young people.,True
Art Robinson says Social Security should be ended through attrition.,True
Florida has the most errors and exonerations from death row.,True
The FBI is involved in an investigation about people in the Rio Grande Valley who are using cocaine to buy votes.,True
SaysTom Cotton voted against preparing America for pandemics like Ebola.,False
Seniors enrolled in Medicare Advantage are going to see an average premium increase between $50 and $90 per month.,False
"Clinton ""refused repeated requests to meet with the Gold Star Mothers.""",False
Illegal immigrants currently occupy 8 million jobs,True
This (Ebola) is not as bad as SARSwas in 2003.,False
Data on violent crime shows Wisconsin has become less safe than it was when Scott Walker took office.,False
"A violent felon can buy (a gun) over the Internet with no background check, no questions asked.",True
Says the Democratic Party createda debate schedule to maximize the opportunity for voters to see our candidates.,False
Florida is the first state requiring drug testing to receive welfare!,False
"In Providence, R.I., its illegal to sell toothpaste and a toothbrush to the same customer on a Sunday.",False
"Says Hillary Clinton has taken hundreds of millions from those countries where women are stoned, where women are killed for adulteryand women cant drive.",False
"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",True
In other states (where illegal immigrants have been allowed to get drivers licenses) their insurance premiums for everybody have gone down.,True
"Food stamp spending doubled under President Bush, doubled again under President Obama.",True
I delivered to you a budget that ... cuts taxes by $2 billion.,True
Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.,True
Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care.,False
"Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?",False
Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,False
We have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.,False
My opponent promises to bring back old jobs by wishing away the global economy.,False
There have been at least four incidents where bullets from Mexico have crossed the border.,True
"In April, Sen. McCain came out against helping women earn equal pay for equal work.",True
"Says if you are shot in the city of Newark, you have over an 80 percent chance that youve been arrested before an average of 10 times.",True
"While fat-cat bureaucrats at the Department of Education are getting paid an average salary of $102,000 a year, teachers in Georgia are getting paid half of that.",True
"The pastor McCain calls his 'spiritual guide,' Rod Parsley, believes America's founding mission is to destroy Islam, which he calls a 'false religion.' ",True
"For immigrants with visa overstays, we make no effort to hold them accountable to that or uphold the law",True
"The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers",True
Pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and Harrisburg has lost 40 percent of its manufacturing jobs since 2001.,True
Says he invested over $100 million in worker training.,True
Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,False
"Says to Hillary Clinton, You heard what I said about (the Trans-Pacific Partnership trade deal), and all of a sudden you were against it.",False
Says public education will get more money in 2012-13 though lawmakers cut $15 billion in overall spending.,True
"In a period of roughly 72 hours, a small group of angry black students managed to force the resignation of the two highest ranking officials at that school.",True
"In renewable and advanced energy manufacturing projects, Ohio now ranks first among the 50 states.",True
For the cost of the Iraq War we couldve ended world hunger for 30 years.,True
"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.",True
Oregon Health Plan rations covered procedures under certain circumstances,True
Poverty among Americans 65 and over is statistically unchanged in recent years because of Social Security.,True
"DEP has 2,812 employees, the lowest level since the mid-80s.",True
John McCain has voted with George Bush 90 percent of the time.,True
More people now die in Wisconsin from drug overdoses than car crashes,True
Says Hillary Clinton once wanted a wall on the Mexican border.,True
She [Hillary Clinton] has also said unequivocally that she didnt receive classified documents.,True
Allowing all Bush income tax cuts to expire on Dec. 31 will amount to the largest tax increase in the history of America.,False
"Says Russ Feingold supported a stimulus plan that allowed a company to create 3,000 jobs in China.",False
Says 80 journalists have been killed in Mexico in the last decade.,True
"Sherrod Brown opposed blocking a new EPA emissions rule, despite acknowledging that the EPAs cap-and-trade regulations are burdensome and could harm economic growth in Ohio.",False
On using Gov. Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,True
"In Chicago, theyve had thousands of shootings, thousands since Jan 1 Thousands of shootings",True
"In 67 different ways, Governor McCrory has raised taxes on middle income families.",True
A Democratic poll operation shows that Fox News is the most trusted news operation in the country.,True
Ron Klein sponsored an amendment that specifically allows price gouging.,False
There is a federal criminal law that says its a crime to transport dentures across state lines.,True
The Democrats health care reform law is agovernment takeover of health care,False
"Under the Arizona immigration law, police are required to check immigration status if someone's ""lawn is overgrown"" or if a dog is ""barking too loudly.""",True
Republican House candidateMarilinda Garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check.,True
The stock market has almost tripled since April of 2009,True
Says President Barack Obamas own economists say the stimulus cost $278K per job created,False
"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",False
The federal government can cut all of the non-military discretionary spending and not balance the budget.,True
"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",True
"Were talking right now about a $12 billion hole in our current, so-called balanced state budget",True
"The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction.",False
"While Hillary Clinton plans a massive, and I mean massive, tax increase, I have proposed the largest tax reduction of any candidate who has run for president this year, Democrat or Republican.",True
Americans havent had a raise in 15 years,True
"Charlie Crist attacks me for positions he held, like, six months ago, (when) he was running in the Republican primary",False
"As we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used New Jersey drivers licenses to board those aircraft.",False
"Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.",False
"Says Ive been proven right about Hillary Clintons radical call for open borders, meaning anyone in the world can enter the United States without any limit at all.",False
"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.",True
Stimulus money went to office upgrades for politicians.,False
The (State Board of Administration) transparency issue got a great airing the last legislative session,False
"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.",False
On using the Strategic Petroleum Reserve.,False
Gov. Rick Perry has overseen the highest Texas unemployment in 22 years.,True
"Every year the state loses 8,000-10,000 acres of land in bear country.",True
I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return.,False
Tide gauges measuring sea level in Rhode Island since 1930 have risen maybe about 10 inches since that time.,True
Richard Burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people.,True
"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.",True
"Under the new health care law, all real estate transactions will be subject to a 3.8% Sales Tax",False
Says Rick Scott oversaw the largest Medicare fraud in the nations history,True
Our president has labeled Americans as soft.,True
"Out of the total U.S. military budget, significantly less than 10 percent of that money is used to fight international terrorism.",False
The total (state) payroll has gone down. The total amount of the number of workers in the state has gone down. I like the fact that the bulk of that is just by retirements.,True
"He ""stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will.""",True
Says Barack Obama is trying to slash funding for the Armed Pilots Program designed to prevent terror attacks.,True
"David Beckhams proposed soccer stadium at Miamis Port threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries.",False
"There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.",True
Sixty percent of Americans now support legalizing marijuana.,True
There are more Hoosiers going to work than ever before,True
Obama regime planned the influx of illegal alien children at the border.,False
Multnomah County has faced 11 straight years of cuts,True
You've heard endlessly about waterboarding. It happened to three terrorists.,True
Says House Democrats voted to use your tax dollars for abortions by voting against bill defunding Planned Parenthood.,False
"We are younger than our competitors, and this is entirely because of immigration.",True
Says Hillary Clinton wants to increase Syrian refugees to this country by 550 percent.,True
Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers.,True
Says Jim Frishe wanted to tax us for doing our taxes through an accountant.,True
"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.",True
There have been more than 300 mass shootings in the United States this year more than any other country in the world.,True
"With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.",True
[State Rep. Doug McKillips] donors deserve a refund.,False
The city of Atlanta has either the highest or second-highest average water bills in the country.,True
The Republican Party raffled off an AR-15 assault rifle at the 2010 Oregon State Fair.,True
"(Sen. Robert) Gordon cost us money, exempting the Newark sports arena from paying property taxes and sticking us with the bill.",False
"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.",False
One thing that is much more unpopular than the Affordable Care Act is repealing the Affordable Care Act.,True
"Says the Obama administration watered down sanctions against Iran, delayed them and tried to stop Congress from putting the tough sanctions in place.",False
"If you look at most of the polls, this is a margin-of-error race on Fourth of July between Mitt Romney and the president.",True
I kicked crooked cops and government officials off the public pension rolls,False
Today almost half our debt is owned by foreigners.,True
Jeanne Shaheen was principally involved in a plot with Lois Lerner and President Barack Obamas political appointee at the IRS to lead a program of harassment against conservative nonprofit groups during the 2012 election,False
"Ten times, no Republican candidate for president had enough delegates to claim the nomination before the partys convention, and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party.",True
Says a Ted Cruz ad has got me bull-dozing down a house.I never bulldozed it down. Its false advertising.,True
"In Virginias Medicaid program, approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.",False
College students who are NOT US Citizens and who get the PELL Grant plan to return to their home countries after getting free gas cards and child care,False
The largest number of bankruptcies in our country are really as a result of health care.,True
Says state Sen. Alberta Darling is allowing mercury to harm our children because she voted against an electronics recycling bill.,False
"Under Obamacare, people who have a doctor theyve been seeing for the last 15 or 20 years, they wont be able to keep going to that doctor.",False
"Since January 2010, New Jersey has added 103,000 new private sector jobs The last two years -- 2011 and 2012 -- have been the best two years of private sector job growth since 1999",True
"Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, theyve been deported.",True
"The Taliban has been there for years and years, I mean, hundreds of thousands of years.",False
Says Marco Rubios proposed college affordability overhaul would specifically benefit for-profit colleges.,False
On responding to chemical weapon use in Syria,True
Says President Barack Obama appointed Eric Holder as attorney general. Eric Holder said he viewed his mission as brainwashing the American people against guns.,True
Federal regulations required the changes to Georgias drivers license renewal process.,True
I didnt inherit money from my parents.,True
"For [GM] to pay back everything it owes, it would have to sell its shares at $143 a share . . . where the highest value of a General Motors share ever was $43, $44, $46, whatever the dollars were . . .",False
"Hillary Clinton surged the trade deficit with China 40% as Secretary of State, costing Americans millions of jobs.",False
"Americans spend 100-million hours a year filling out these forms (FAFSA). That is the equivalent of 55,500 full-time jobs.",True
Gov. Bill Haslam is making our Economic Development department Sharia compliant by hiring a woman who specializes in Sharia compliance. Thats what her job is.,False
She flunked the D.C. bar exam.,True
A state bill would end a longstanding requirement that local governments repair highways and sidewalks -- and block injured citizens from suing over neglected maintenance.,False
"GM has ""repaid our government loan, in full, with interest, five years ahead of the original schedule.""",True
74 percent of Republicans support the Affordable Care Act.,False
"A Congressional Budget Office report says President Barack Obamas executive order to raise the minimum wage for new federal contract workers will cost the economy 500,000 jobs.",False
A child born in America today will inherit $1.5 million in debt the moment theyre placed in their mothers arms.,True
"Doctors kill about 250,000 people a year in botched surgeries.",False
President Obamas education solution includes an effort to nationalize curriculum.,False
There are countries in Africa where they have higher vaccination rates than here in the United States.,True
The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.,True
Says that Wall Street hedge fund managers pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland.,True
Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,False
"Originally, Democrats promised that if you liked your health care plan, you could keep it One year later we know that you need a waiver to keep your plan",False
"If you have a job in this country, (theres a) 97 percent chance that youre not going to be in poverty.",True
I have always said that I would be for drilling.,False
"If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.",False
A 5-cent charge on paper bags is a tax.,False
"Under Obama, families have lost over $4,000 a year in income.",True
Says the national heath care reform is a government takeover of health care.,False
"In Syria, we struck a deal where we got 100 percent of the chemical weapons out.",True
"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically.",True
Says electric utilities are trying to fool you into amending your state Constitution in a way that gives them the authority to shut down net metering.,True
"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.",True
"Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.",True
"For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.",False
Obamacare medical device tax has led to the loss of thousands of jobs in U.S.,True
"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.",False
"I used tax cuts to help create over 80,000 jobs in New Mexico.",True
Opponent Glenn Hegar expressed pride in legislated cuts to public school funding.,True
We know there are more Democrats in Georgia than Republicans. We know that for a fact.,False
My opponent supported policies that increased tuition by 18 percent,False
Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump.,False
"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.",False
We researched to find out if anybody on Fox News had ever said youre going to jail if you dont buy health insurance Nobodys ever said it,False
"Discretionary spending has increased over 20-some percent in two years if you dont include the stimulus. If you put in the stimulus, its over 80 percent.",True
State Rep Elena Parent supported Governor Nathan Deals plan to slash the HOPE scholarship,False
What were the old annual deficits under Republicans have now become the monthly deficits under Democrats.,False
"Weve seen local union after local union rush to their school boards, their city councils, their technical school boards and rush through contracts in the past two weeks that had no contributions to the pension and no contribution to health care",False
"The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.",True
"In the 80s, Democrats promised spending cuts, but delivered only tax hikes.",False
"Says Mitt Romney backed a bill that outlaws all abortions, even in cases of rape and incest.",False
"When we go to vote, they ask for drivers license and verify that you are a voter and a citizen in the state of Texas.",True
Says he and his running mate are the only candidates that do believe in free trade.,True
Says Amazon has removed aneducational game about Gettysburg.,True
"[When I was mayor] Providence was one of the five renaissance cities of America, according to USA Today in those days. Money magazine said it was the fifth best city to live in in America. In addition to that, All Cities Almanac said in 1994, I believe, that it was the safest city in America.",True
The Obama administration went to court to keep one of these five in jail at Guantanamo just three years ago because he was such a huge risk.,True
"As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.",True
"Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing",True
Says Barack Obama has deported more people than any other president in this countrys history.,True
State support for local schools per pupil has decreased by at least 25 percent over the past decade.,True
Under the Obama economy ... utility bills are higher.,True
"John McCain's health care plan ""leaves you on your own to pay McCains health insurance tax.""",False
"As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!",True
Says Texas economy is about 30 percent larger than Australias.,False
The bill also provides full federal funding for abortions,False
The IRS is going to be in charge of our health care.,False
Georgia still has one of the richest programs in terms of scholarships for students to go to college.,True
The streetcar project proposed for downtown Milwaukee would actually take precious revenue away from the Milwaukee Public Schools,False
The Confederate battle flag in South Carolina was first flown at the statehouse in 1961It was flown as a symbol of massive resistance to racial desegregation,True
Says Barack Obamas health care law will be the biggest job-killer ever.,False
School children can earn higher grades by studying Islam under a new nationwide Muslim outreach program announced by President Barack Obama.,False
The Bush administration prosecuted 190 suspected terrorists in federal courts.,False
"A DWI costs $17,000.",False
There are 500 failing schools in North Carolina,True
Most countries have no debt ceiling.,True
"If I had not asked for my emails all to be made public, none of this would have been in the public arena.",False
Says $15-an-hourproposal in Cleveland is the most aggressive minimum wage increase in the country.,True
Says all my grandparents immigrated to America.,False
"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.",True
Says Wisconsin Supreme Court Justice David Prosser has prejudged matters that are likely to come before the court.,False
The number of African-American men in prison has increased fivefold since he left office.,True
Recent international reports show the United States near the bottom among industrialized nations for k-12 academic achievement.,True
If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place.,True
"Ending federal funding for National Public Radio would jeopardize 9,000 jobs.",False
"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",False
"In 2012, the state put together a list of over 100,000 people that they thought were ineligible to vote. Came out there were less than 10.",False
More than 40 percent of sales nationally are made without background checks.,True
Says the New York Times can write a story that they know is false yet they cant basically be sued.,False
I do provide universal health care.,False
"Says as Indiana governor, he has made record investments in education.",True
"Says Virginia, Florida and Georgia are the three states that are the principal source for gun trafficking.",True
"The top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing.",True
John Mica's brother is an oil lobbyist and his daughter represents the natural gas industry.,True
I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.,False
"In 1950, corporations paid $3 in taxes for every $1 by a worker. Today, they pay 22 cents for every $1 by a worker.",False
Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.,False
Mexico receives approximately $24 billion a year in remittances from Mexican nationals working in the United States. The majority of that amount comes from illegal aliens.,True
"Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.",True
"Says that in fiscal year 2010, nearly 80 percent of women served in the Texas Womens Health Program received services from a provider other than a Planned Parenthood clinic.",True
"With only 67 bills or so passed into law, 2013 was the least productive year in congressional history since weve been keeping record.",True
Weve lifted high school graduation rates to new highs.,True
Bin Laden had declared war against Pakistan.,True
Oil companies ...currently have 68-million acres that they're not using.,False
President Barack Obama is ending Medicare as we know it.,False
Says there have been well over 54 million abortions since 1973.,True
"Obama ""voted against funding our troops.""",True
Says $38 billion in spending cuts in federal budget compromise is less than $1 billion in real cuts.,False
"Our county now has the fastest growing airport in America, attracting nearly 1,000 new private sector jobs.",True
On support for the Export-Import Bank,False
"Says Rob Portman was a registered foreign agent whose client was Haiti, at a time when the Baby Doc, Duvalier, who was a despot, was killing people.",False
Manufacturing is having its best employment year in almost 15 years.,True
Says Williamson County District Attorney John Bradley reduces 36 percent of felonies to misdemeanors and hands them off to her.,False
Says library district would come at no direct cost to the city budget.,False
"Over the time that President Obama has been in office, we have lost 2.5 million free enterprise system jobs, and, yet, 500,000 federal government jobs have been added.",False
"The balanced-budget amendment once came within one vote of passing Congress but was defeated because of the no vote from a top Senate Republican, and Rick Santorum says he stood up and called for him to resign his chairmanship.",True
"John McCain ""opposed legislation to fund levees and flood control programs, which he considers pork.""",True
Fifty percent of the graduating class of the year 2012 will have smoked marijuana or have done illegal drugs.,True
I want to freeze interest rates for five years.,True
Common Core means there are over 300 data elements the government is going to be collecting about your children and about you.,False
Says paid family leave is a program that is standard in all but five nations around the world.,True
Says Tom Cotton voted to turn Medicare into a voucher system.,True
We dont allow filming inside of the City Hall unless there is a specific reason,False
Wisconsin wages are declining at double the rate of other states.,False
"George Bush, and a Republican Congress, have presided over a 55 percent increase in the size of domestic government spending in the last seven years.",True
"Hillary Clinton says she wants to, raise taxes on the middle class.",False
"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",False
"Says unions take away hard-earned money of teachers, firefighters and police officers to play politics.",False
"Says CIA Director George Tenet told the Bush administration that the Sept. 11, 2001, terrorist attack was coming. So they did have advanced notice.",False
"As mayor, [Allan Fung] raised taxes three times.",True
Social Security and Medicare are a Ponzi scheme.,False
"As a result of Obamacare, we are becoming something of a part-time employment country.",False
There was no panhandling when I left office.,False
Pinellas County voters elected me as their chief financial officer (and) elected me as (their) governor four years ago,True
"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",True
Recommendations for a major tax overhaul for Georgia are an overall tax hike.,False
"When it comes to income taxes, Wisconsin is one of the best places in the country to be poor but top 4 or 5 worst for middle-income earners.",True
"When I was born, defense spending was 60 percent of the budget. Its now 17 percent.",True
Darryl Hicks had seven ethics violations and didnt pay most of the fines.,True
"When Georgia tightened its voter identification laws, the state sent a van and photographer to the homes of people who needed photo IDs and made them for free.",False
Says Scott Walkers jobs agency gives financial incentives that lead Wisconsin companies to look at shipping jobs elsewhere  A company got $46 million in taxpayer money and actually reduced its jobs by 300 people,False
The U.S. has 47 million people on food stamps. Thats 14 million more than when the current occupant of the White House took over.,True
"Karen Handel would have felt like it was OK to go in and abort Sarah Palins son Trig, who has Down syndrome.",False
Says Wisconsin Gov Scott Walker slashed pensions and benefits for public employees,True
"Says Milwaukee blacks have 55 percent male unemployment, 60 percent truancy, a 50 percent graduation rate, the worst reading scores and lead in infant mortality.",True
"Says U.S. Senate candidate Tommy Thompson admitted that Washington, D.C., changed him into an insider selling his influence to make millions from powerful special interests.",False
Says Donald Trump wants us to pull out of NATO,False
Says we brought crime rate down by 30 percent when he was mayor of Dallas.,True
Says student loan interest rates will double from 3.4 percent to 6.8 percent July 1.,True
Says PETA is using this really fancy drone to follow hunters around in some places in other countries.,True
(Jack Kingston) had more earmarks at one time than every member of the Georgia delegation put together.,False
"Says female genital mutilation is a central African problem, not an Islamic problem, as Bill Maher suggested.",True
The United States is the only industrialized country that does not guarantee paid time off to care for a new child.,True
There was serious voter fraud in California,False
China is going to have twice the number of submarines we have in just over a decade.,True
Says only about 250 Texans have been killed in action since 9/11,False
TSA WILL ACCEPT DRIVERS PRIV CARDS FOR ID AT THE AIRPORT,True
"We are ""borrowing Saudi money for Saudi oil"" with the result being ""dependency and debt.""",True
"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.",True
President Obama has said he is going to cut veterans benefits.,True
Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs.,True
"Currently, there is no one from South Austin on the (Austin City) Council!",True
The state [food stamp call center] program is administered from foreign shores.,False
One man opposed a flawed strategy in Iraq One man had the courage to call for change One man didn't play politics with the truth,True
Rooting for the Red Sox is like rooting for the drug companies.,True
Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.,False
The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying (citizenship on) the voter rolls.,True
"Russia has tremendous numbers of nuclear warheads 1,800, by the way where they expanded, and we didnt.",True
Farouk is on fire.,True
There are 86 languages spoken at Miami Dade College.,True
Illegal immigration costs our country more than $113 billion a year,False
"Scott Walker has even removed the 250,000 jobs promise from his website.",False
"Taxpayers are on the hook ... for less than a third of the proposed new Atlanta Falcons stadium, and those funds are repaid from money that comes from outsiders.",True
"Says they said it was impossible to balance a budget at the same time, with an $11 billion deficit and we did it.",True
"On a single night in January 2015, state and local planning agencies in Rhode Island reported the following estimates of homelessness 107 veterans were homeless.",True
"Says Keene, N.H., requested a military-grade armored personnel truck, citing their annual Pumpkin Festival as a possible target for terrorists.",True
Says abill he vetoed to give driver licenses to certain immigrants known as Dreamers would havechanged nothing.,True
"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.",False
President Barack Obamas health care reform slashed $500 billion from Medicare.,False
"Says his GOP challenger, Doug MacGinnitie, ""hadnt voted in a Republican primary for almost 20 years until 2008.",False
"The US wont default, because default means that you dont pay your creditors And it takes about 10 percent of the money thats coming in right now to pay interest to bondholders",False
"Says Hillary Clinton and Tim Kaine want to shut down shale, and shut down natural gas.",True
"The Medicare drug program resulted in the program coming in 40 percent under budget. ... And the reason it was, is because the design was right.",True
Liberal out-of-state special interests are spending millions on 5 and 6 to change the way Florida draws its congressional and legislative districts.,True
Lincoln Chafee voted with President George W. Bush and the conservative leadership 76% of the time.,False
AIG said they were giving $57 million (in retention payments) to people who were being terminated.,True
"John McCain worries about nuclear waste in Arizona, but not in Nevada.",False
"In Pennsylvania, President Barack Obamas policies have increased unemployment 19 percent, led to the loss of 37,900 manufacturing jobs, and left 189,000 more people in poverty.",True
More people in this country have seen UFOs than I think approve of George Bush's presidency.,False
(M)ore Georgians have jobs than at any other time since October 2008.,True
Says she got unions to agree to about $10 million in reduction of salaries and health benefits while serving as Dane County executive in Wisconsin.,True
Mitt Romney said it was tragic to end the war in Iraq.,True
The conviction rate is almost exactly the same for whites and blacks who commit murder.,False
"A part-time Congress with half the pay would still make $38,000 a year more than the average American family.",True
"Says Sen. Bill Nelson voted to spend $144,541 to see how monkeys react under the influence of cocaine.",False
On the Cuba embargo,False
"Weeks after accepting a quarter-million-dollar campaign contribution from a hospital board chairman, Greg Abbott went to court against victims of a drug-taking neurosurgeon.",True
These 15 political appointees (on the IPAB) will make all the major health care decisions for over 300 million Americans.,False
"On most things except witch trials, Virginia will always have been first.",False
The United States is the No. 1 country in the world for energy resources. We are the king daddy dogs when it comes to energy.,True
"When you sanction the Iranian central bank, that will shut down (Irans) economy.",True
More businesses went out of business last year than were started for the first time in our history.,False
"General Electric hasnt really created any jobs in this country, doesnt pay any taxes, and theyre making historic profits.",True
"There have been multiple media reports about (Donald Trumps) business dealings with the mob, with the mafia.",True
"If you have a union job, youre making on average $950 a week If you have a non-union job, youre making $750 a week",True
Gov. Rick Perry used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.,False
Every child in Colorado who has been given medical marijuana for treatment for seizures has had diminished seizure activity,True
"President Barack Obamas veto of the Keystone XL pipeline killed 42,000 jobs.",True
Says the estate tax is a threat to family farms.,False
Says he came to the Republican Party sooner in age than Ronald Reagan.,True
"Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.",True
Says Donald Trump has outlined policies that read like a Kremlin wish list.,True
"Van Jones is an avowed, self-avowed radical revolutionary communist.",False
We are only inches away from ceasing to be a free market economy.,False
On the Keystone XL pipeline,True
"It was found unconstitutional to drug test elected officials because it prevents us, as citizens, from having that First Amendment right",False
"You go down to Miami and when its flooding at high tide on a sunny day, fish are swimming through the middle of the streets.",True
Obamas 2012 policy on younger immigrants created these children coming across the border,False
Ninety-five percent of the money used for union-operated worker training centers comes from employers.,False
Many of the great scholars say that anchor babies are not covered by the 14th Amendment.,True
"In 2001 and 02 . . . we had the pension system funded at (the)100% level in that year, and we did for two years at that point.",False
The man who killed a motorist who fatally struck a 2-year-old was back on the street because he had received a 13-year sentence for bank robbery but only served two years.,False
"Says Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.",True
"Americas gun-related homicide rate would be about the same as Belgiums if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.",False
The people that perpetrated that travesty in San Bernardino had never been to the Middle East.,False
Says JimRenacci has consistently voted for loopholes that encourage outsourcing of our jobs.,True
More Hispanics have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket.,True
Lady Gaga announced she would cover her face until Trump gets fired from office.,False
"Days after the (Osama bin Laden) raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.",False
"Michelle Nunn spent most of her childhood in Perry, Ga.",False
Oil production is down 14 percent this year on federal land.,True
"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.",True
On sequestration,False
Says Jeanne Shaheen got behind the idea of using the IRS to target American citizens for their political views.,False
The Muslim Brotherhood has openly stated they want to declare war on Israel.,False
The African-American community lost half of their wealth as a result of the Wall Street collapse.,True
Together we added more jobs than any other area while I was Dane County executive.,True
"Rhode Island has invested less in tourism, economic development and economic development personnel than four nearby states.",False
Says 92 percent of Texas counties had no abortion provider in 2008,True
"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.",False
"Weve been able to create about 60,000 net new jobs in Virginia since February.",True
Says U.S.-Mexico border has 1 million legal border crossings each and every day.,True
